uid1;customer_age;registration_dt;email_flg;has_mob_app;phone_number;push_flg;card_balance;active_deposit_flag;hascrcard;numofproducts;Geography;EstimatedSalary;Exited
50101737;66;09.11.2014;1;1;1;0;29409;0;0;4;Voronezh;235272;0
22282229;42;10.11.2014;1;0;1;0;2500;0;0;5;Novosibirsk;20000;0
38416304;47;10.11.2014;0;0;1;0;12966;0;1;3;Krasnogorsk;103728;0
19850704;39;10.11.2014;1;0;1;0;51015;0;0;5;Ekaterinburg;408120;0
29386814;26;10.11.2014;1;1;1;0;146278;0;0;3;Kaliningrad;1170224;0
13652199;38;11.11.2014;0;0;1;0;10320.6;0;1;3;Perm;82565;0
35071817;44;12.11.2014;1;0;1;0;0;0;0;2;Moscow;6370;1
20359204;34;12.11.2014;0;0;1;0;0;0;0;5;Volgograd;29253;1
20549045;64;12.11.2014;0;0;1;0;32543.2;0;0;4;Moscow;260346;0
2805722;40;13.11.2014;1;0;1;0;2353;0;1;4;Krasnogorsk;18824;1
25653695;35;13.11.2014;1;1;1;1;9885;0;1;1;Krasnodar;79080;0
28249718;50;13.11.2014;1;0;1;0;38514.1;0;1;4;Voronezh;308113;0
4649444;41;13.11.2014;1;1;1;0;286865.5;0;1;4;Novokuznetsk;2294924;0
35479515;66;17.11.2014;0;0;1;0;2433;0;1;5;Volgograd;19464;0
8637101;27;17.11.2014;0;0;1;0;41928.8;0;1;3;Kazan;335430;0
49770623;40;18.11.2014;1;0;1;0;736;0;0;4;Kaliningrad;5888;1
31492232;41;18.11.2014;0;0;1;0;2176;1;1;2;Perm;17408;0
41819394;29;18.11.2014;0;0;1;0;2560;0;0;6;Vladivostok;20480;0
34774284;58;18.11.2014;1;0;1;0;3547;0;0;4;Kaliningrad;28376;0
40841906;30;18.11.2014;1;0;1;0;4080;0;0;2;Volgograd;32640;0
33201412;62;18.11.2014;0;0;1;0;11744;0;0;5;Ekaterinburg;93952;0
17607949;29;21.11.2014;1;0;1;0;0;0;0;1;Moscow;8753;1
22729402;60;21.11.2014;1;0;1;0;0;0;1;2;Pushkin;5843;1
10162271;37;23.11.2014;1;0;1;0;4040;0;1;4;Kazan;32320;0
10195639;26;24.11.2014;0;0;1;0;24912.7;0;1;2;Ufa;199302;0
5118033;35;24.11.2014;0;1;1;0;50985;0;0;1;Odintsovo;407880;0
8951752;44;24.11.2014;1;0;1;0;67363.9;0;0;3;Vladivostok;538911;0
23466985;59;25.11.2014;1;0;1;0;41163;0;0;6;Moscow;329304;0
8679029;30;26.11.2014;1;1;1;1;0;0;1;3;Krasnogorsk;4838;0
46868676;26;26.11.2014;1;0;1;0;0;0;0;1;Moscow;24637;1
33413534;44;26.11.2014;1;0;1;0;3510;0;1;5;Krasnodar;28080;1
22308345;41;26.11.2014;0;0;1;0;20929.6;0;0;5;Saint-Petersburg;167437;0
5377276;34;27.11.2014;0;0;1;0;340;0;0;4;Vladivostok;2720;0
35744470;74;27.11.2014;0;0;1;0;31251.9;0;1;2;Volgograd;250015;0
23872762;35;28.11.2014;0;0;1;0;0;0;0;3;Moscow;20000;1
19888629;51;28.11.2014;0;0;1;0;0;0;0;6;Samara;46156;1
16112536;48;28.11.2014;0;0;0;0;3300;0;1;4;Novokuznetsk;26400;1
35873857;36;28.11.2014;1;1;1;0;7165;0;1;1;Saint-Petersburg;57320;1
6815859;65;28.11.2014;0;0;1;0;7778;0;1;5;Sevastopol;62224;0
45339238;46;28.11.2014;0;1;1;0;10683.3;0;0;5;Krasnodar;85466;0
33966412;44;28.11.2014;0;0;1;0;17099.4;0;0;3;Vladivostok;136795;0
38044712;29;28.11.2014;1;0;1;0;163923.8;0;0;1;Ekaterinburg;1311390;0
34123628;41;29.11.2014;1;0;1;0;0;0;1;5;Krasnodar;6114;1
11385822;41;30.11.2014;0;0;1;0;157;0;0;3;Volgograd;1256;1
19992496;30;30.11.2014;1;1;1;0;5927;0;1;1;Krasnodar;47416;1
13148410;45;30.11.2014;0;0;1;0;6084;0;0;4;Sevastopol;48672;0
40823060;36;01.12.2014;0;0;1;0;0;0;0;5;Krasnodar;4736;0
36861109;25;01.12.2014;1;0;1;0;3361.8;0;1;1;Ekaterinburg;26894;0
52608580;55;01.12.2014;0;0;1;0;38180;0;1;3;Moscow;305440;0
27975440;42;02.12.2014;0;0;1;0;9333;0;1;4;Voronezh;74664;0
50827304;32;03.12.2014;1;1;1;0;1949;0;1;4;Perm;15592;0
2696133;43;03.12.2014;0;0;1;0;9503;0;1;3;Voronezh;76024;0
20176591;35;03.12.2014;1;0;1;0;44290.8;0;1;4;Odintsovo;354326;0
18165979;37;03.12.2014;1;0;1;0;95285.7;0;1;3;Vladivostok;762286;0
3532752;29;04.12.2014;1;0;1;0;6917;0;1;3;Moscow;55336;0
13744974;60;04.12.2014;0;0;1;0;87734.6;0;0;3;Voronezh;701877;0
7140307;64;05.12.2014;0;0;1;0;0;0;1;2;Sevastopol;40238;1
48009706;29;05.12.2014;0;0;1;0;2033;0;1;3;Sevastopol;16264;0
12132985;31;05.12.2014;1;0;1;0;13706;0;0;2;Perm;109648;0
36619657;56;05.12.2014;1;0;1;0;34197;0;1;5;Krasnodar;273576;0
25603148;46;06.12.2014;1;0;1;0;8818.8;0;1;2;Novosibirsk;70550;0
50178938;37;07.12.2014;1;0;1;0;4999;0;1;4;Odintsovo;39992;0
18170391;57;07.12.2014;1;0;1;0;64764.5;0;0;5;Novokuznetsk;518116;0
15013923;49;08.12.2014;0;0;1;0;0;0;0;2;Moscow;50396;1
11588674;44;08.12.2014;0;0;1;0;12607.9;0;0;5;Vladivostok;100863;0
40757905;34;08.12.2014;1;1;1;1;27833.8;0;1;5;Vladivostok;222670;0
7004395;59;09.12.2014;0;0;1;0;0;0;1;1;Omsk;16756;1
3419904;25;09.12.2014;1;0;1;0;0;0;0;1;Ekaterinburg;51805;1
34462348;29;09.12.2014;0;0;1;0;4381.4;0;0;3;Moscow;35051;0
25775691;35;09.12.2014;0;0;1;0;54765.1;0;0;4;Vladivostok;438121;0
40693605;30;10.12.2014;1;0;1;0;13124.4;0;0;2;Krasnogorsk;104995;0
27271465;34;12.12.2014;0;0;1;0;34029.9;0;1;3;Saint-Petersburg;272239;0
50623009;50;12.12.2014;1;0;1;0;141130;0;1;5;Krasnodar;1129040;0
35089503;45;15.12.2014;1;0;1;0;6990;1;0;5;Moscow;55920;0
44863729;39;15.12.2014;1;1;1;0;259185.6;0;1;4;Perm;2073485;0
9171668;47;16.12.2014;0;0;1;0;4250;0;1;3;Sevastopol;34000;0
27634258;44;17.12.2014;1;0;1;0;2994;0;0;3;Samara;23952;0
23742587;58;17.12.2014;1;0;1;0;6002;0;0;2;Krasnodar;48016;0
41775853;59;17.12.2014;1;0;1;0;11265.1;0;0;4;Volgograd;90121;0
36788390;41;17.12.2014;1;1;1;0;32005.1;1;1;5;Novokuznetsk;256041;0
4324661;61;18.12.2014;0;0;1;0;21380.7;0;0;6;Moscow;171046;0
2466460;29;18.12.2014;0;0;1;0;28857.9;0;1;3;Voronezh;230863;0
13663464;38;18.12.2014;1;0;1;0;246954.5;0;1;5;Moscow;1975636;0
401429;53;19.12.2014;0;0;1;0;599;0;0;3;Kazan;4792;1
44814031;62;19.12.2014;0;0;1;0;20697.4;0;1;2;Obninsk;165579;0
17687196;44;19.12.2014;0;0;1;0;47231.7;0;0;2;Krasnodar;377854;0
36021850;53;20.12.2014;0;0;1;0;0;0;1;1;Obninsk;10439;1
44549762;47;20.12.2014;1;1;1;1;87004.7;0;1;4;Vladivostok;696038;0
17914501;66;22.12.2014;0;1;1;0;3601;0;0;2;Kaliningrad;28808;0
16414252;27;22.12.2014;0;0;1;0;7186.2;0;0;2;Odintsovo;57490;0
6921503;54;22.12.2014;0;0;1;0;7512;0;1;1;Krasnogorsk;60096;1
32754411;41;24.12.2014;0;0;1;0;0;0;0;3;Kazan;11771;1
4310847;32;24.12.2014;0;0;1;0;75553.7;0;1;4;Ekaterinburg;604430;0
12002977;33;25.12.2014;1;0;1;0;0;0;1;2;Moscow;43232;1
28405665;79;25.12.2014;0;0;1;0;3605;0;0;3;Ekaterinburg;28840;0
5903821;30;27.12.2014;1;0;1;0;1075;0;1;2;Vladivostok;8600;0
44204597;34;28.12.2014;0;1;1;0;30698.8;0;0;6;Krasnogorsk;245590;0
27515328;28;29.12.2014;0;0;1;0;30044.8;0;1;5;Ufa;240358;0
28525431;37;30.12.2014;1;0;1;0;0;0;1;1;Obninsk;10647;1
31131420;47;30.12.2014;0;0;1;0;2585.8;0;0;2;Vladivostok;20686;0
6909426;38;30.12.2014;0;0;1;0;11220;0;1;4;Novokuznetsk;89760;0
34532149;46;31.12.2014;0;0;1;0;1073;0;0;3;Samara;8584;0
33665135;65;31.12.2014;0;1;1;0;3538;0;1;3;Sevastopol;28304;0
7933625;30;01.01.2015;1;0;1;0;196631;0;0;1;Voronezh;1573048;0
30679592;31;02.01.2015;1;0;1;0;133610;0;0;3;Krasnogorsk;1068880;0
9178770;34;05.01.2015;1;1;1;1;2804;0;1;7;Voronezh;22432;0
38422259;46;07.01.2015;1;1;1;1;12309.4;0;1;4;Novokuznetsk;98475;0
1481212;49;09.01.2015;0;0;1;0;100;0;0;2;Vladivostok;800;0
10701914;64;09.01.2015;1;0;1;0;65977;0;0;5;Sevastopol;527816;0
12284256;30;12.01.2015;1;0;1;0;178940;0;1;3;Samara;1431520;0
37320486;27;13.01.2015;0;0;1;0;0;0;1;3;Ekaterinburg;16950;0
13639525;61;14.01.2015;0;0;1;0;4089;0;0;3;Samara;32712;0
14582583;59;15.01.2015;0;0;1;0;5960;0;0;3;Vladivostok;47680;0
37857950;55;16.01.2015;0;0;1;0;4943.5;0;1;1;Vladivostok;39548;0
27111607;31;16.01.2015;1;1;1;1;123748.5;0;1;5;Perm;989988;0
35164107;59;17.01.2015;0;0;1;0;9377;0;0;2;Vladivostok;75016;0
28264928;59;17.01.2015;0;0;1;0;53589.6;0;1;4;Voronezh;428717;0
51386041;60;18.01.2015;1;0;1;0;3991;0;1;4;Vladivostok;31928;0
7708352;35;18.01.2015;1;0;1;0;89117.8;0;0;4;Obninsk;712942;0
21855034;64;19.01.2015;0;0;1;0;13438.7;0;1;4;Pushkin;107510;0
13426483;75;20.01.2015;0;0;1;0;9182;0;0;2;Ekaterinburg;73456;1
15508658;39;21.01.2015;0;0;1;0;0;0;1;2;Moscow;17230;0
37053452;47;21.01.2015;1;0;1;0;76293.6;0;1;2;Odintsovo;610349;0
49520710;70;22.01.2015;0;0;1;0;8570;0;0;5;Krasnogorsk;68560;1
30326696;40;23.01.2015;0;0;1;0;0;0;1;1;Sevastopol;18212;1
46191253;26;23.01.2015;1;1;1;0;0;0;1;1;Krasnodar;37339;1
13546773;55;23.01.2015;0;0;1;0;4050;0;1;4;Volgograd;32400;0
32895099;29;24.01.2015;0;0;1;0;12955.4;0;1;2;Pushkin;103643;0
29568903;43;24.01.2015;0;1;1;0;74899.7;1;1;3;Kazan;599198;0
37466918;29;25.01.2015;0;1;1;1;6852;0;1;3;Novokuznetsk;54816;0
14358508;42;26.01.2015;1;0;1;0;127375;0;0;1;Krasnogorsk;1019000;0
3261155;29;27.01.2015;1;1;1;1;259;0;1;1;Krasnodar;2072;1
47451110;33;28.01.2015;1;0;1;0;0;0;0;3;Ufa;37584;1
18633682;45;29.01.2015;1;0;1;0;0;0;0;1;Saint-Petersburg;16507;1
21926771;46;29.01.2015;1;0;1;0;0;0;1;1;Moscow;14695;1
31592853;46;29.01.2015;1;0;1;0;877;0;1;6;Ekaterinburg;7016;1
9079970;57;29.01.2015;0;0;1;0;9799;0;0;3;Omsk;78392;1
25628101;32;30.01.2015;1;0;1;0;6416;0;1;3;Samara;51328;1
24469823;34;30.01.2015;1;0;1;0;6904;0;1;3;Ekaterinburg;55232;0
25755765;56;02.02.2015;0;0;1;0;13311.9;1;0;2;Novokuznetsk;106495;0
3100149;31;02.02.2015;0;1;1;0;70694;0;1;5;Krasnodar;565552;0
7041618;32;02.02.2015;1;0;1;0;71236.2;1;0;5;Voronezh;569890;0
36746794;47;03.02.2015;1;0;1;0;0;0;0;1;Krasnodar;46768;1
17690502;33;03.02.2015;0;0;1;0;1156;0;1;3;Krasnodar;9248;0
2695882;51;04.02.2015;0;0;1;0;5113;0;1;4;Krasnodar;40904;0
32693712;52;05.02.2015;1;1;1;1;0;0;1;1;Krasnogorsk;45911;1
8330194;25;05.02.2015;0;0;1;0;7639.6;0;0;1;Novokuznetsk;61117;0
34566595;35;05.02.2015;0;0;1;0;38569.7;0;0;3;Krasnogorsk;308558;0
52713719;35;05.02.2015;0;0;1;0;58996.5;0;0;2;Sevastopol;471972;0
18323511;40;10.02.2015;1;0;1;0;3318;0;1;4;Krasnogorsk;26544;0
24380614;56;10.02.2015;1;0;1;0;6016;0;0;4;Odintsovo;48128;0
4468385;58;10.02.2015;0;1;1;1;38600.2;0;1;2;Sevastopol;308802;0
38627251;47;10.02.2015;0;0;1;0;50678;0;0;2;Vladivostok;405424;0
15154522;33;11.02.2015;0;1;1;1;21298.4;0;1;7;Saint-Petersburg;170387;0
38311873;28;11.02.2015;0;0;1;0;93124.8;0;1;3;Vladivostok;744998;0
28915328;44;12.02.2015;0;0;1;0;0;0;0;1;Sevastopol;47870;1
26406496;44;12.02.2015;0;0;1;0;762;0;1;2;Saint-Petersburg;6096;1
19121717;39;12.02.2015;0;1;1;1;14130.6;1;1;5;Sevastopol;113045;0
10883127;29;12.02.2015;1;1;1;1;20229;0;1;6;Krasnodar;161832;0
27331226;25;12.02.2015;1;0;1;0;61601.7;0;0;2;Voronezh;492814;0
17472107;42;13.02.2015;0;1;1;0;8241;0;1;2;Ufa;65928;0
47498776;38;13.02.2015;0;0;1;0;19064.9;0;0;4;Sevastopol;152519;0
8481069;42;13.02.2015;1;1;1;0;67518.7;1;1;3;Voronezh;540150;0
16405259;52;14.02.2015;0;0;1;0;0;0;0;1;Odintsovo;10378;1
45783443;37;14.02.2015;1;1;1;1;330;0;0;6;Samara;2640;0
52698147;40;16.02.2015;1;0;1;0;1111;0;0;3;Voronezh;8888;0
51215619;28;16.02.2015;1;0;1;0;1609.7;1;1;4;Sevastopol;12878;0
29842662;71;18.02.2015;0;0;1;0;0;0;0;1;Sevastopol;47671;1
48191211;58;18.02.2015;0;0;1;0;9273;0;1;3;Krasnodar;74184;0
38073698;66;18.02.2015;0;0;1;0;33541;0;1;5;Samara;268328;0
23364870;40;18.02.2015;0;1;1;0;70190;0;1;3;Sevastopol;561520;0
4138211;53;18.02.2015;0;0;1;0;113626.1;0;1;2;Vladivostok;909009;0
40935515;26;19.02.2015;0;0;1;0;2838;0;1;3;Moscow;22704;0
13989134;63;19.02.2015;1;0;1;0;2862;0;1;4;Novosibirsk;22896;0
32422563;53;19.02.2015;1;0;1;0;7340;0;1;4;Moscow;58720;0
47569205;37;19.02.2015;0;0;1;0;36132;0;1;4;Pushkin;289056;0
36992473;33;20.02.2015;0;0;1;0;0;0;1;3;Sevastopol;5733;0
40451671;42;20.02.2015;0;0;1;0;5904;0;0;1;Ufa;47232;0
11482038;36;22.02.2015;0;0;1;0;0;0;0;1;Sevastopol;31133;1
38791243;70;24.02.2015;1;0;0;0;20441.5;0;0;2;Vladivostok;163532;0
2527088;34;24.02.2015;1;0;1;0;466774.1;0;1;2;Krasnodar;3734193;0
3300165;43;25.02.2015;1;0;1;0;12690.9;1;0;3;Moscow;101527;0
10212174;66;26.02.2015;1;1;1;0;0;0;0;3;Voronezh;13509;1
28126855;29;26.02.2015;0;0;1;0;0;0;1;1;Moscow;9449;1
30048854;47;26.02.2015;0;0;1;0;11268.2;0;1;1;Voronezh;90146;0
37714718;55;26.02.2015;1;1;1;1;12370;0;1;4;Krasnodar;98960;1
48037621;44;26.02.2015;0;0;1;0;15468.5;0;1;2;Krasnodar;123748;0
24356293;57;26.02.2015;1;0;1;0;23371.7;0;1;3;Samara;186974;0
24584780;35;27.02.2015;1;1;1;0;0;0;0;2;Ekaterinburg;12057;1
23929224;37;27.02.2015;0;0;1;0;126936.1;0;1;3;Omsk;1015489;0
6318563;59;02.03.2015;0;0;1;0;15340;0;0;3;Novokuznetsk;122720;0
30522415;66;04.03.2015;0;0;1;0;480;0;0;4;Samara;3840;0
16143467;43;04.03.2015;1;0;1;0;7629.9;0;0;2;Vladivostok;61039;0
47877739;73;04.03.2015;0;0;1;0;7954;1;1;2;Krasnogorsk;63632;0
21417787;42;04.03.2015;1;1;1;0;45734.3;0;0;6;Moscow;365874;0
36955967;33;05.03.2015;0;0;1;0;0;0;1;2;Samara;9807;1
5569951;36;05.03.2015;0;1;1;1;0;0;0;1;Moscow;33504;1
4575124;30;05.03.2015;0;0;1;0;0;0;0;1;Krasnodar;50245;1
309238;38;05.03.2015;1;1;1;0;13599.9;0;0;5;Saint-Petersburg;108799;0
37243244;43;05.03.2015;1;0;1;0;26731.6;0;1;3;Vladivostok;213853;0
19982592;84;06.03.2015;0;0;1;0;0;0;1;1;Pushkin;14110;1
47988660;46;06.03.2015;1;0;1;0;0;0;0;3;Ekaterinburg;20040;1
28137503;67;06.03.2015;0;0;1;0;4243;0;1;2;Saint-Petersburg;33944;0
38386431;32;06.03.2015;0;0;1;0;70297.4;0;0;2;Voronezh;562379;0
7422671;31;07.03.2015;0;0;1;0;0;0;0;2;Novokuznetsk;47697;1
33744000;56;07.03.2015;0;0;1;0;3941.7;0;0;5;Moscow;31534;0
14202272;61;07.03.2015;0;0;1;0;8243.5;0;1;3;Sevastopol;65948;0
13960355;37;07.03.2015;1;0;1;0;45675;1;0;3;Moscow;365400;0
40239391;30;08.03.2015;0;0;1;0;24761.7;1;0;2;Volgograd;198094;0
50596459;72;09.03.2015;0;0;1;0;9533;0;0;3;Voronezh;76264;0
14777099;32;10.03.2015;1;0;1;0;983;0;0;3;Krasnodar;7864;1
9457403;33;10.03.2015;1;0;1;0;8760;0;0;3;Saint-Petersburg;70080;0
3335620;31;10.03.2015;1;0;1;0;22510.5;0;1;2;Krasnogorsk;180084;0
5228976;36;11.03.2015;1;1;1;0;33555.5;0;1;3;Sevastopol;268444;0
14802776;42;11.03.2015;0;0;1;0;35004.6;0;1;4;Moscow;280037;0
37756420;49;11.03.2015;0;1;1;0;79138;0;1;3;Moscow;633104;0
42634409;59;12.03.2015;0;0;1;0;0;0;1;2;Vladivostok;35740;1
48273956;45;12.03.2015;0;0;1;0;34915.7;0;1;2;Krasnodar;279326;0
22116008;39;16.03.2015;0;0;1;0;3596.9;0;0;3;Omsk;28775;0
1138673;39;16.03.2015;0;0;1;0;18817.5;0;1;5;Pushkin;150540;0
22452790;31;17.03.2015;1;0;1;0;4822;0;0;4;Ekaterinburg;38576;0
47618456;62;17.03.2015;0;0;1;0;6498;0;1;1;Odintsovo;51984;0
25062804;37;17.03.2015;1;0;1;0;16400;0;0;5;Sevastopol;131200;0
42896081;42;17.03.2015;1;1;1;0;72589.3;0;1;3;Odintsovo;580714;0
9399879;27;18.03.2015;0;0;1;0;0;0;0;2;Kaliningrad;36064;1
40492617;59;18.03.2015;0;0;1;0;19052;0;1;3;Novokuznetsk;152416;0
45321634;69;19.03.2015;0;0;1;0;0;0;0;2;Vladivostok;30300;0
29757942;47;19.03.2015;0;0;1;0;36821.9;0;0;1;Samara;294575;0
38939605;34;19.03.2015;0;0;1;0;38718.6;0;0;2;Kazan;309749;0
28312383;88;20.03.2015;0;0;1;0;0;0;1;2;Moscow;35500;1
27047471;27;20.03.2015;1;0;1;0;0;0;0;2;Vladivostok;35850;1
6017252;61;20.03.2015;0;0;1;0;7528;0;1;1;Kaliningrad;60224;0
8512581;41;21.03.2015;1;1;1;1;119210;0;0;4;Vladivostok;953680;0
33113361;33;23.03.2015;1;0;1;0;0;0;0;2;Krasnodar;4815;1
37359934;48;23.03.2015;1;0;1;0;400;0;1;6;Omsk;3200;1
12526260;30;25.03.2015;0;0;1;0;1479.9;0;1;3;Ufa;11839;0
14740377;49;25.03.2015;0;0;1;0;2680;0;0;2;Moscow;21440;0
15408513;40;25.03.2015;0;0;1;0;44121.2;0;1;5;Kazan;352970;0
26866697;51;26.03.2015;1;0;1;0;6734;0;0;3;Moscow;53872;0
9428460;51;26.03.2015;0;0;1;0;41191.1;0;1;4;Pushkin;329529;0
32615106;37;27.03.2015;1;0;1;0;6521;0;1;1;Vladivostok;52168;0
6883703;29;28.03.2015;0;0;1;0;9611;0;0;1;Ufa;76888;0
24931233;63;29.03.2015;0;1;1;0;24537;0;1;5;Saint-Petersburg;196296;0
19874333;47;31.03.2015;0;0;1;0;0;0;0;1;Voronezh;38447;1
37063790;37;01.04.2015;1;0;1;0;7796;0;0;3;Pushkin;62368;0
52238580;64;01.04.2015;0;0;1;0;13374.2;0;0;3;Kaliningrad;106994;0
4228815;44;01.04.2015;0;1;1;0;54216.2;0;1;1;Saint-Petersburg;433730;0
189715;41;02.04.2015;1;1;1;1;4228;0;0;4;Sevastopol;33824;0
41430286;36;02.04.2015;1;0;1;0;27390;1;1;5;Vladivostok;219120;0
38333323;34;02.04.2015;0;0;1;0;27499.3;0;0;4;Voronezh;219994;0
37078504;32;03.04.2015;1;0;1;0;0;0;1;2;Moscow;8794;0
29182882;39;03.04.2015;1;0;1;0;0;0;1;1;Ekaterinburg;36208;1
44410070;49;03.04.2015;0;0;1;0;8932;0;1;3;Omsk;71456;0
32298547;34;03.04.2015;0;0;1;0;198368;0;0;5;Novosibirsk;1586944;0
41932781;67;04.04.2015;0;0;1;0;26078.1;0;1;3;Moscow;208625;0
16060073;45;04.04.2015;0;0;1;0;31590;0;0;2;Ufa;252720;0
2000014;48;05.04.2015;1;0;1;0;5798;0;1;2;Krasnodar;46384;1
33590283;46;06.04.2015;1;0;1;0;1630;0;0;6;Krasnodar;13040;0
20796146;40;06.04.2015;1;0;1;0;4354;0;0;3;Krasnodar;34832;0
34830939;38;06.04.2015;0;1;1;0;137793.2;1;0;3;Sevastopol;1102346;0
27886263;41;06.04.2015;0;0;1;0;142597.1;0;0;3;Ufa;1140777;0
39896793;32;07.04.2015;0;0;1;0;0;0;0;5;Pushkin;57084;0
20430844;66;07.04.2015;0;0;1;0;24770;1;1;6;Voronezh;198160;0
37080271;53;07.04.2015;0;0;1;0;36269;0;1;5;Ufa;290152;0
9934867;38;07.04.2015;1;1;1;1;59218;0;1;3;Saint-Petersburg;473744;0
47131833;89;08.04.2015;0;0;1;0;0;0;0;1;Ufa;33707;1
1227315;69;08.04.2015;0;0;1;0;19993.2;0;1;2;Pushkin;159946;0
30538882;34;08.04.2015;1;0;1;0;31524522.3;0;1;7;Perm;252196178;0
10200650;39;09.04.2015;0;0;1;0;0;0;1;5;Moscow;21240;1
7450641;37;09.04.2015;0;0;1;0;0;0;1;1;Ekaterinburg;8082;1
23163561;37;09.04.2015;0;0;1;0;19374.1;0;0;4;Krasnogorsk;154993;0
20370434;32;09.04.2015;1;0;1;0;44932.4;1;1;3;Ekaterinburg;359459;0
17762523;39;10.04.2015;1;1;1;0;2830;0;0;2;Tomsk;22640;0
42404668;44;10.04.2015;0;0;1;0;14003.1;0;0;1;Pushkin;112025;0
7812522;35;11.04.2015;1;0;1;0;25042.7;0;0;3;Voronezh;200342;0
30948552;26;14.04.2015;0;1;1;1;0;0;1;1;Krasnodar;35540;1
13083648;41;15.04.2015;1;0;1;0;4172.3;0;1;5;Omsk;33378;0
48001580;59;15.04.2015;1;0;1;0;5760;0;0;2;Samara;46080;0
36922352;37;15.04.2015;1;0;1;0;35820;1;1;3;Voronezh;286560;0
30410503;51;17.04.2015;0;0;1;0;993;0;0;5;Ekaterinburg;7944;1
38366560;31;19.04.2015;0;0;1;0;73274.1;1;0;3;Moscow;586193;0
26118636;57;21.04.2015;0;0;1;0;47977.8;0;1;4;Ufa;383822;0
33265367;46;21.04.2015;0;0;1;0;48796.6;0;1;3;Sevastopol;390373;0
18419466;60;22.04.2015;0;0;1;0;12406.4;0;0;3;Pushkin;99251;0
43717022;60;23.04.2015;0;0;1;0;4934;0;1;2;Ufa;39472;0
38657592;43;26.04.2015;1;0;1;0;1882;0;1;3;Moscow;15056;0
1336314;45;28.04.2015;0;0;1;0;0;0;0;3;Sevastopol;36980;1
14666561;52;28.04.2015;0;0;1;0;0;0;0;2;Kazan;27976;1
27021138;31;28.04.2015;0;1;1;1;24555.2;0;1;2;Sevastopol;196442;0
45966665;47;28.04.2015;1;0;1;0;30598.3;0;0;8;Moscow;244786;0
19450579;38;30.04.2015;1;0;1;0;36541.6;0;1;4;Voronezh;292333;0
11129261;39;30.04.2015;0;0;1;0;40557.8;1;1;2;Vladivostok;324462;0
196492;40;30.04.2015;0;0;1;0;112911.5;0;0;5;Saint-Petersburg;903292;0
33065678;42;01.05.2015;0;0;1;0;0;0;1;3;Vladivostok;43582;1
46815268;30;04.05.2015;1;1;1;0;3344;0;0;4;Odintsovo;26752;0
36750474;33;04.05.2015;0;1;1;0;50450.6;0;1;3;Sevastopol;403605;0
7876486;27;05.05.2015;1;0;1;0;12364.6;0;1;2;Saint-Petersburg;98917;0
40721367;27;05.05.2015;0;0;1;0;19828.7;0;1;1;Samara;158630;0
13576167;55;06.05.2015;1;0;1;0;0;0;0;2;Volgograd;9900;1
8329678;45;07.05.2015;0;0;1;0;40146.4;0;0;4;Vladivostok;321171;0
1288466;59;08.05.2015;0;0;1;0;17769.6;0;0;3;Moscow;142157;0
15930575;37;08.05.2015;1;0;1;0;59818.4;0;1;3;Krasnogorsk;478547;0
30354256;28;08.05.2015;0;1;1;1;72670.8;0;0;4;Vladivostok;581366;0
18896228;50;11.05.2015;0;0;1;0;7993;0;1;4;Voronezh;63944;0
22228736;26;11.05.2015;1;0;1;0;125201.4;0;1;5;Vladivostok;1001611;0
11040490;68;12.05.2015;0;0;1;0;0;0;0;3;Sevastopol;37009;1
19659097;42;13.05.2015;0;0;1;0;1378;0;1;3;Samara;11024;0
45038813;24;13.05.2015;0;0;1;0;20413;0;1;4;Moscow;163304;0
25407357;37;13.05.2015;0;0;1;0;20649;0;1;2;Krasnogorsk;165192;0
22848868;61;13.05.2015;0;0;1;0;75873.8;0;0;4;Sevastopol;606990;0
29960083;66;14.05.2015;0;0;1;0;3630;0;1;5;Ekaterinburg;29040;0
1246842;47;14.05.2015;0;0;1;0;8366;0;0;5;Vladivostok;66928;0
26665178;37;14.05.2015;1;0;1;0;38131.6;0;0;6;Tomsk;305053;0
38172658;65;14.05.2015;0;0;1;0;51879.5;0;0;4;Ekaterinburg;415036;0
10630999;63;15.05.2015;0;0;1;0;0;0;0;2;Ufa;13000;1
10444700;62;15.05.2015;1;0;1;0;1450;0;1;1;Ekaterinburg;11600;0
13754728;53;16.05.2015;1;0;1;0;4675;0;1;1;Kaliningrad;37400;0
52596905;62;16.05.2015;0;1;1;1;8640;0;1;2;Moscow;69120;0
30744328;58;16.05.2015;0;0;1;0;16045.1;0;1;1;Krasnodar;128361;0
414642;35;17.05.2015;0;1;1;0;8559;1;1;3;Saint-Petersburg;68472;1
45388263;29;18.05.2015;1;0;1;0;0;0;1;1;Volgograd;36300;1
9896734;24;19.05.2015;0;0;1;0;16046.8;0;1;2;Obninsk;128374;0
36601472;41;21.05.2015;0;0;1;0;3798;0;0;4;Moscow;30384;0
21696609;67;22.05.2015;1;0;1;0;1050;1;1;3;Ekaterinburg;8400;0
22297788;51;22.05.2015;1;1;1;1;8388;0;0;5;Moscow;67104;0
35911796;62;22.05.2015;0;0;1;0;35213.5;0;0;5;Perm;281708;0
10908681;67;27.05.2015;0;0;1;0;4301;0;0;5;Krasnodar;34408;0
19731662;40;27.05.2015;1;0;1;0;105282.4;0;0;4;Vladivostok;842259;0
52018619;39;27.05.2015;1;0;1;0;109101;1;1;5;Volgograd;872808;0
